Bacteroides_uniformis_ATCC_8492	Alistipes_putredinis_DSM_17216	Parabacteroides_merdae_ATCC_43184	Dorea_longicatena_DSM_13814	Bacteroides_caccae_ATCC_43185	Ruminococcus_bromii_L2_63	Bacteroides_thetaiotaomicron_VPI_5482	Eubacterium_hallii_DSM_3353	Ruminococcus_lactaris_ATCC_29176	Bifidobacterium_adolescentis_L2_32	Ruminococcus_torques_L2_14	Akkermansia_muciniphila_ATCC_BAA_835	Butyrivibrio_crossotus_DSM_2876	Dorea_formicigenerans_ATCC_27755	Faecalibacterium_prausnitzii_SL3_3	Bacteroides_cellulosilyticus_DSM_14838	Bacteroides_stercoris_ATCC_43183	Collinsella_aerofaciens_ATCC_25986	Bacteroides_eggerthii_DSM_20697	Bacteroides_vulgatus_ATCC_8482	Roseburia_intestinalis_M50_1	Bifidobacterium_longum_longum_CCUG_52486	Eubacterium_siraeum_70_3	Bacteroides_ovatus_ATCC_8483	Eubacterium_ventriosum_ATCC_27560	Parabacteroides_distasonis_ATCC_8503	Bacteroides_xylanisolvens_XB1A	Eubacterium_biforme_DSM_3989	Eubacterium_rectale_M104_1	Coprococcus_eutactus_ATCC_27759	Coprococcus_comes_ATCC_27758	Bacteroides_finegoldii_DSM_17565	Ruminococcus_obeum_A2_162	Parabacteroides_johnsonii_DSM_18315	Bacteroides_dorei_5_1_36_D4	Streptococcus_thermophilus_LMD_9	Bacteroides_pectinophilus_ATCC_43243	Clostridium_leptum_DSM_753	Bacteroides_dorei_DSM_17855	Catenibacterium_mitsuokai_DSM_15897	Bacteroides_coprophilus_DSM_18228	Bifidobacterium_bifidum_NCIMB_41171	Clostridium_bolteae_ATCC_BAA_613	Ruminococcus_gnavus_ATCC_29149	Desulfovibrio_piger_ATCC_29098	Bacteroides_fragilis_3_1_12	Bifidobacterium_pseudocatenulatum_DSM_20438	Clostridium_sp_M62_1	Escherichia_coli_O157_H7_EC4115	Bifidobacterium_catenulatum_DSM_16992	Clostridium_bartlettii_DSM_16795	Pseudoflavonifractor_capillosus_ATCC_29799	Subdoligranulum_variabile_DSM_15176	Clostridium_symbiosum_WAL_14163	Mitsuokella_multacida_DSM_20544	Clostridium_nexile_DSM_1787	Methanobrevibacter_smithii_DSM_2375	Anaerotruncus_colihominis_DSM_17241	Megamonas_hypermegale_ART12_1	Clostridium_spiroforme_DSM_1552	Bifidobacterium_animalis_lactis_AD011	Clostridium_asparagiforme_DSM_15981	Clostridium_scindens_ATCC_35704	Bifidobacterium_dentium_ATCC_27678	Enterococcus_faecalis_TX0104	Blautia_hydrogenotrophica_DSM_10507	Bifidobacterium_angulatum_DSM_20098	Streptococcus_gordonii_Challis_CH1	Eubacterium_dolichum_DSM_3991	Bifidobacterium_breve_DSM_20213	Lactobacillus_acidophilus_NCFM	Klebsiella_pneumoniae_342	Lactobacillus_johnsonii_NCC_533	Collinsella_stercoris_DSM_13279	Anaerostipes_caccae_DSM_14662	Streptococcus_sanguinis_SK36	Streptococcus_infantarius_infantarius_ATCC_BAA_102	Pediococcus_pentosaceus_ATCC_25745	Haemophilus_influenzae_NTHi_86_028NP	Collinsella_intestinalis_DSM_13280	Actinomyces_odontolyticus_ATCC_17982	Helicobacter_pullorum_MIT_98_5489	Butyrivibrio_fibrisolvens_16_4	Enterobacter_cancerogenus_ATCC_35316	Lactobacillus_sakei_sakei_23K	Lactobacillus_gasseri_ATCC_33323	Fusobacterium_nucleatum_nucleatum_ATCC_25586	Lactococcus_lactis_cremoris_MG1363	Candidatus_Sulcia_muelleri_GWSS	Clostridium_difficile_630	Lactobacillus_fermentum_IFO_3956	Clostridium_hylemonae_DSM_15053	Methanosphaera_stadtmanae_DSM_3091	Campylobacter_hominis_ATCC_BAA_381	Porphyromonas_gingivalis_ATCC_33277	Lactobacillus_casei_casei_BL23	Clostridium_phytofermentans_ISDg	Enterococcus_faecalis_TX1322	Clostridium_perfringens_ATCC_13124	Leuconostoc_mesenteroides_mesenteroides_ATCC_8293	Lactobacillus_ultunensis_DSM_16047	Citrobacter_koseri_ATCC_BAA_895	Desulfovibrio_vulgaris_Miyazaki_F	Proteus_mirabilis_HI4320	Lactobacillus_helveticus_DPC_4571	Anaerofustis_stercorihominis_DSM_17244	Finegoldia_magna_ATCC_29328	Campylobacter_concisus_13826	Pseudomonas_aeruginosa_LESB58	Bifidobacterium_gallicum_DSM_20093	Lactobacillus_paracasei_ATCC_25302	Cronobacter_sakazakii_ATCC_BAA_894	Anaerococcus_hydrogenalis_DSM_7454	Lactobacillus_hilgardii_ATCC_8290	Proteus_penneri_ATCC_35198	Staphylococcus_saprophyticus_saprophyticus_ATCC_15305
Anaerostipes_caccae_DSM_14662	0.005466154	0.0070673	0.007828158	0.010461419	0.01029676	0.009221484	0.013198026	0.013516151	0.010314749	0.012349159	0.013308833	0.007962661	0.011251596	0.019591873	0.019945817	0.018324671	0.021657006	0.019441903	0.020274009	0.026568982	0.022067006	0.024810815	0.016694854	0.03236237	0.018034274	0.030890491	0.034703268	0.015551161	0.029515552	0.020103997	0.040935398	0.03855471	0.040299647	0.038681672	0.053009412	0.044064379	0.032000263	0.054060525	0.060678747	0.027574122	0.033554044	0.046610893	0.074739526	0.075727641	0.025410992	0.056043227	0.069810231	0.065259997	0.079792864	0.055281614	0.075315742	0.08671139	0.081515513	0.108726574	0.030130497	0.109466061	0.036942422	0.114492662	0.024903891	0.100460898	0.045683741	0.170865	0.222220133	0.125864408	0.196084056	0.204426139	0.146617524	0.163564085	0.362037754	0.204392526	0.052450491	0.058969239	0.028564301	0.199278953	1	0.191885887	0.356723548	0.025860046	0.150071537	0.233213143	0.24535285	0.005769129	0.270104876	0.077806009	0.085633844	0.067213438	0.109452272	0.160332571	0.280641231	0.269525698	0.06617433	0.289259458	0.034235077	0.072614319	0.215183323	0.025005464	0.232947338	0.149665046	0.103312292	0.096986499	0.06342647	0.114244224	0.173382049	0.044319321	0.064573807	0.137340675	0.108521544	0.062353705	0.043321081	0.081913222	0.044704947	0.055649921	0.077187873	0.045938778	0.022011877	0.02445915
Streptococcus_sanguinis_SK36	0.005632027	0.005409734	0.008576125	0.010260182	0.006432175	0.010184879	0.01103282	0.014009184	0.01329355	0.009469638	0.012486496	0.006885342	0.011471201	0.01522401	0.020398039	0.020316784	0.013286578	0.021829457	0.015317332	0.023088527	0.025587253	0.026777357	0.025450156	0.023817539	0.019648618	0.024889267	0.03040474	0.016057041	0.02823603	0.033561408	0.033489426	0.028693637	0.048778114	0.02992326	0.037964447	0.055926614	0.033342745	0.035875563	0.048666414	0.026507842	0.031983703	0.025900921	0.037355699	0.037814909	0.023323525	0.060029767	0.044763039	0.054969765	0.045719947	0.05138984	0.058169564	0.078363848	0.085361956	0.059227222	0.0303979	0.078025287	0.034490542	0.101980828	0.021041977	0.080322583	0.060025312	0.119630933	0.174944511	0.147003526	0.175676345	0.156687943	0.142005805	0.499391258	0.164852123	0.17597724	0.042455996	0.072996977	0.045874951	0.172563512	0.191885887	1	0.237442621	0.271984398	0.241369699	0.202037656	0.399814373	0.006341008	0.254199014	0.111205856	0.149630405	0.110495378	0.115523563	0.144272494	0.248140083	0.256793522	0.12551178	0.230203899	0.037983741	0.081145127	0.185351591	0.0264433	0.198266568	0.174177524	0.144676611	0.110081141	0.058928651	0.120039103	0.15432743	0.054274006	0.068346359	0.131521029	0.105052683	0.093353339	0.033611844	0.095615577	0.047031303	0.082328548	0.080153645	0.065036351	0.022168118	0.029537828
Streptococcus_infantarius_infantarius_ATCC_BAA_102	0.005031612	0.003703174	0.003697387	0.006688344	0.009063867	0.00634918	0.009970361	0.012603117	0.00564195	0.01351286	0.007097141	0.004284235	0.007211303	0.018140535	0.018205105	0.008953254	0.019939878	0.018824101	0.012017199	0.016117751	0.011412742	0.018445553	0.010001154	0.024536663	0.011627017	0.021477192	0.018113764	0.011242886	0.015061559	0.013908851	0.025842787	0.020601315	0.023349045	0.020067909	0.029959338	0.022363251	0.020258835	0.047473328	0.034041319	0.018144338	0.023250505	0.049309849	0.055925237	0.056532147	0.01624815	0.030214228	0.078277596	0.039977959	0.036011409	0.042697913	0.054342173	0.046074149	0.046016883	0.045830893	0.022127753	0.048268124	0.022087691	0.06740506	0.021356435	0.059245266	0.042633385	0.098520129	0.116470584	0.112287355	0.138465193	0.119487189	0.114711883	0.170774937	0.450633589	0.148610153	0.030062107	0.065594444	0.031760081	0.145901505	0.356723548	0.237442621	1	0.038066309	0.172656762	0.179124833	0.237110718	0.005780126	0.219426312	0.100557829	0.089874171	0.078192105	0.106472129	0.131712502	0.216531967	0.229067702	0.092807753	0.221561703	0.018431571	0.078970154	0.193344671	0.027422538	0.201239357	0.177548107	0.134001763	0.100940391	0.04741906	0.118032939	0.159086125	0.047694963	0.058640269	0.141274518	0.110336294	0.087699263	0.038746682	0.099187258	0.053071583	0.08450104	0.089723112	0.060530736	0.025085322	0.033609257
Pediococcus_pentosaceus_ATCC_25745	0.004101194	0.000580028	0.006778942	0.007389603	0.000650772	0.007655504	0.008091731	0.006677646	0.010005283	0.000646058	0.001895356	0.000662767	0.001115037	0.002486079	0.009491787	0.016809453	0.001490395	0.011214635	0.001609879	0.007230914	0.011875645	0.014706562	0.013341739	0.006498797	0.002311526	0.006387039	0.009963389	0.001513232	0.004701003	0.012312612	0.007723111	0.003104164	0.016456175	0.003568067	0.006395184	0.040207989	0.003339105	0.007432951	0.008857277	0.002326704	0.003717624	0.002775671	0.003879738	0.003149733	0.002895825	0.016612466	0.004107646	0.006908237	0.006987725	0.004417031	0.012044868	0.013305027	0.012586126	0.009952004	0.004453091	0.008294678	0.003988904	0.01312851	0.006149545	0.00906497	0.007845922	0.010840297	0.014345515	0.025067074	0.019541739	0.014136403	0.015800874	0.161113689	0.018090175	0.021801469	0.01061235	0.013704378	0.009171088	0.02319396	0.025860046	0.271984398	0.038066309	1	0.025358171	0.028722792	0.131951703	0.00466397	0.029344534	0.036582428	0.084741632	0.019039227	0.02792082	0.032605816	0.0349087	0.036673399	0.051566004	0.037385827	0.007408452	0.0217353	0.043200542	0.011268639	0.041042798	0.033067073	0.035714144	0.029947095	0.020321364	0.029743767	0.040634436	0.013852126	0.023898409	0.044259183	0.041257884	0.031507319	0.028866319	0.041469999	0.021043817	0.030265733	0.041093854	0.025383356	0.018008086	0.028758879
Haemophilus_influenzae_NTHi_86_028NP	0.004680315	0.006556124	0.006850017	0.008488129	0.008295453	0.007177499	0.009632716	0.012321286	0.010046966	0.010499403	0.014395815	0.00783065	0.012377956	0.017779403	0.017799702	0.012897725	0.017727217	0.019026317	0.019885469	0.021440041	0.021899026	0.021067679	0.019031891	0.023590459	0.023594242	0.02593423	0.027591924	0.020074888	0.030121295	0.02057945	0.035010271	0.0353406	0.042359286	0.034649802	0.043131146	0.045529031	0.036006508	0.031905502	0.053401829	0.03044601	0.028388895	0.03156807	0.039038486	0.046521007	0.028080964	0.056334722	0.045979451	0.058983503	0.046221538	0.055416126	0.061808373	0.074157294	0.097008745	0.052336721	0.027263007	0.080644075	0.029954319	0.104934248	0.017650971	0.07503663	0.036426647	0.138277955	0.191063202	0.126918536	0.16041041	0.126043944	0.131432693	0.215983658	0.136752851	0.161729388	0.039015092	0.089498272	0.049604116	0.138046633	0.150071537	0.241369699	0.172656762	0.025358171	1	0.162425575	0.221459437	0.006928765	0.240555062	0.169253138	0.092403966	0.133410728	0.113643376	0.119741933	0.214262741	0.219176056	0.141814345	0.196158809	0.038395669	0.061937628	0.17704968	0.019104157	0.179006046	0.15517111	0.176700213	0.091459355	0.06128876	0.176853443	0.138647918	0.03194424	0.074147251	0.108295913	0.105008435	0.143858079	0.030282799	0.081972889	0.0395304	0.095101809	0.074461479	0.051567293	0.022706387	0.033760082
Collinsella_intestinalis_DSM_13280	0.004123967	0.005550387	0.006002293	0.007098721	0.007422603	0.007198329	0.008155016	0.009898325	0.009320273	0.009563541	0.011876086	0.009743003	0.01114903	0.015051967	0.014660296	0.015550544	0.013269413	0.016293506	0.014159651	0.018151048	0.018530423	0.016040261	0.01869665	0.020084942	0.021180319	0.021508414	0.023359206	0.020586684	0.027063	0.022570319	0.028402598	0.027259594	0.036114714	0.032643786	0.036514645	0.038711052	0.02954248	0.036608966	0.04251726	0.028442555	0.030285662	0.026753434	0.037264155	0.041403415	0.03476285	0.050390062	0.046794912	0.049075975	0.042117051	0.063262521	0.047835382	0.067720217	0.075281186	0.060475333	0.038009652	0.072314701	0.036876179	0.098321495	0.042097676	0.103653709	0.06248371	0.14486634	0.195788984	0.16402581	0.196731961	0.191623204	0.194233619	0.146373152	0.217799805	0.227716712	0.031099609	0.050365377	0.014076497	0.405043741	0.233213143	0.202037656	0.179124833	0.028722792	0.162425575	1	0.345701883	0.011179166	0.430689	0.08591637	0.091921458	0.077068092	0.109142674	0.160452688	0.425445589	0.394769407	0.048296464	0.43866948	0.048539306	0.107567985	0.325827016	0.038311025	0.347861166	0.170800823	0.171808053	0.15100599	0.041766992	0.113544056	0.286593963	0.054458972	0.045787877	0.212668245	0.180714415	0.083853828	0.06696071	0.141164321	0.067345137	0.079033606	0.127732579	0.063903818	0.027893357	0.039843073
Actinomyces_odontolyticus_ATCC_17982	0.003894026	0.004591048	0.00628807	0.007080019	0.005894902	0.007260372	0.007756117	0.009966397	0.009532028	0.00875787	0.010713295	0.007034339	0.010390067	0.013330676	0.014379233	0.015201733	0.012429863	0.015448837	0.013803237	0.017263196	0.017632764	0.018488733	0.018092232	0.018518671	0.01827051	0.020953606	0.022216599	0.016662141	0.024395116	0.025440774	0.028189739	0.025712915	0.035008735	0.028768218	0.032916451	0.037089556	0.030179824	0.035709791	0.042430519	0.028341269	0.031008059	0.026745506	0.035564555	0.035315136	0.023514971	0.052696353	0.047599589	0.050488713	0.045413351	0.055924052	0.059204091	0.070382825	0.07788665	0.059949983	0.035988092	0.070450844	0.039298563	0.098784348	0.025531273	0.091018715	0.053579131	0.1266209	0.188303341	0.173278793	0.212931162	0.186989849	0.181573441	0.283144759	0.218836254	0.267186061	0.032623522	0.062060963	0.018161674	0.2781029	0.24535285	0.399814373	0.237110718	0.131951703	0.221459437	0.345701883	1	0.017990588	0.384135819	0.115708813	0.200768104	0.070955228	0.132587468	0.180768611	0.408994783	0.42135197	0.097726401	0.39540542	0.044919605	0.123023147	0.317607974	0.043705748	0.333190872	0.217974839	0.182012624	0.172286799	0.049692686	0.140653803	0.275621019	0.044196147	0.059492041	0.221943021	0.178204221	0.111989346	0.056119368	0.137339507	0.083704207	0.092959946	0.125392125	0.082248609	0.034118476	0.045438582
Helicobacter_pullorum_MIT_98_5489	0.003409106	0.001772332	0.004237961	0.009263672	0.007529386	0.009597008	0.000980763	0.00084713	0.000499672	0.015007633	0.001715995	0.000157613	0.001238674	0.006535693	0.013726259	0.000555372	0.000944505	0.012817525	0.010651036	0.007399264	0.004087573	0.01327855	0.008879772	0.002839737	0.015602956	0.002065074	0.003100004	0.002937986	0.009584132	0.001196283	0.013386158	0.001501272	0.007536373	0.002769979	0.01111089	0.001887144	0.002279122	0.002688095	0.009374532	0.054255788	0.054334056	0.033374207	0.001263447	0.001283459	0.000801505	0.001314586	0.002084194	0.004656233	0.0104537	0.00420849	0.004941324	0.011643844	0.011448029	0.001542087	0.001443062	0.00492503	0.021468081	0.006605696	0.001575322	0.002315398	0.00262596	0.004888277	0.006799051	0.005613785	0.009129258	0.004808933	0.006718842	0.011478298	0.006307831	0.011243646	0.003473419	0.003657495	0.003422217	0.011847579	0.005769129	0.006341008	0.005780126	0.00466397	0.006928765	0.011179166	0.017990588	1	0.00987382	0.005793324	0.005549483	0.00483567	0.006245635	0.005736603	0.010278992	0.009361926	0.004534045	0.010112154	0.02708535	0.005914183	0.008384054	0.003099678	0.009677417	0.007075359	0.00993472	0.007259913	0.006375306	0.00757527	0.008280417	0.005165177	0.007080413	0.00834236	0.008609164	0.007856401	0.007725309	0.010050607	0.004995875	0.007658647	0.008883003	0.004586974	0.006241151	0.007799795
Butyrivibrio_fibrisolvens_16_4	0.004219902	0.005666723	0.006791098	0.007603494	0.007554879	0.007847204	0.008317076	0.010698611	0.010294884	0.010290895	0.012442884	0.009798792	0.013513068	0.015367456	0.01543565	0.015942945	0.016694399	0.016688188	0.018818569	0.018531493	0.018928212	0.017964904	0.019625965	0.020519741	0.022896725	0.023440913	0.023848814	0.025549861	0.027736777	0.02814058	0.03026079	0.033173078	0.037580765	0.038611536	0.03727999	0.040253369	0.038907012	0.040727406	0.047051745	0.041357502	0.043150209	0.028160077	0.046278625	0.047772612	0.034189341	0.058675884	0.058334401	0.061515932	0.045167938	0.067124849	0.062628585	0.079809373	0.091757294	0.075320255	0.041929917	0.08904772	0.056197432	0.121779786	0.027242014	0.117838362	0.057575868	0.179193428	0.273477682	0.167115195	0.301531203	0.275850399	0.226524501	0.197293251	0.329282457	0.263424344	0.039464684	0.073790459	0.017166163	0.354613866	0.270104876	0.254199014	0.219426312	0.029344534	0.240555062	0.430689	0.384135819	0.00987382	1	0.117935455	0.111901731	0.075669547	0.121560636	0.20191187	0.628971547	0.556664765	0.058681873	0.518392445	0.06598268	0.128643777	0.385750247	0.030156952	0.381553965	0.222242219	0.188630104	0.155938327	0.043907676	0.141673164	0.286964219	0.040214723	0.053832093	0.214926081	0.178475094	0.114703818	0.091910642	0.127787806	0.059734147	0.09459078	0.12215891	0.064456318	0.038431396	0.039060452
Enterobacter_cancerogenus_ATCC_35316	0.003621379	0.004862992	0.003220636	0.006525065	0.005951508	0.00484847	0.007092032	0.00918119	0.006273296	0.008762908	0.0097974	0.00320257	0.008252279	0.011113217	0.013246359	0.013819243	0.006549127	0.014101053	0.011208593	0.015903108	0.016243559	0.017077678	0.016837035	0.017614081	0.015592913	0.020104947	0.017970958	0.016016911	0.021678912	0.012281552	0.023287943	0.016056271	0.02404705	0.014940833	0.030095681	0.027411745	0.019136543	0.018762215	0.038252329	0.01082933	0.015597755	0.008052613	0.018315954	0.018791478	0.015935335	0.030546696	0.022299459	0.031360814	0.020758857	0.026539353	0.041316066	0.043126099	0.051660825	0.022210589	0.014979532	0.038805964	0.024072933	0.045932899	0.010445713	0.039958894	0.016049074	0.057509958	0.077705151	0.057448988	0.095033973	0.059842868	0.052806636	0.15815737	0.064305056	0.071488479	0.022023998	0.168649814	0.038509142	0.072562162	0.077806009	0.111205856	0.100557829	0.036582428	0.169253138	0.08591637	0.115708813	0.005793324	0.117935455	1	0.081787177	0.260189722	0.068886778	0.097238682	0.110387643	0.115146101	0.193498362	0.108695841	0.059251517	0.057437387	0.113487324	0.016501046	0.100410258	0.099102546	0.145268659	0.065523514	0.042995302	0.247690758	0.087820468	0.020119711	0.048700436	0.082288652	0.087740392	0.065063212	0.042576818	0.063430992	0.030784884	0.145304251	0.06520774	0.042155334	0.026888351	0.030295273
Lactobacillus_sakei_sakei_23K	0.003270889	0.004479896	0.005297828	0.004289179	0.004089069	0.003907164	0.004934503	0.009020599	0.005271968	0.009000152	0.010474376	0.004180241	0.005465739	0.012957164	0.013014663	0.006878292	0.006609652	0.014200135	0.013774564	0.015624941	0.012760775	0.017331418	0.010304224	0.010191261	0.008715947	0.011661447	0.013363186	0.008888958	0.02007416	0.013052555	0.02551457	0.0219753	0.023094256	0.014506534	0.027611738	0.028363059	0.017546295	0.018423687	0.02882077	0.009606959	0.015224984	0.031145722	0.015940907	0.01739166	0.017502711	0.023591914	0.037143465	0.049365252	0.020803226	0.052633674	0.054162255	0.043455122	0.054246319	0.026843512	0.041481103	0.04020196	0.036002192	0.050918211	0.012761576	0.032167511	0.02212855	0.055257261	0.131118556	0.07183699	0.088879157	0.160013013	0.064409898	0.132368665	0.069359604	0.096802941	0.026045466	0.040702477	0.01576003	0.074480879	0.085633844	0.149630405	0.089874171	0.084741632	0.092403966	0.091921458	0.200768104	0.005549483	0.111901731	0.081787177	1	0.044457818	0.062017884	0.094086941	0.109776717	0.125520763	0.086195592	0.109279748	0.048644319	0.040523618	0.094273172	0.056983679	0.09903362	0.119079617	0.071228538	0.111064387	0.030805022	0.08125957	0.08891029	0.020132671	0.039606227	0.086855799	0.071294631	0.064703517	0.032794833	0.069647742	0.094258538	0.065806743	0.064560805	0.067757838	0.019986583	0.034380794
Lactobacillus_gasseri_ATCC_33323	0.003213055	0.004314671	0.001710853	0.00387981	0.005537123	0.002153998	0.006339417	0.006441635	0.002607446	0.008734712	0.005516462	0.001767119	0.003221289	0.005831124	0.011670915	0.012013916	0.004533882	0.010749221	0.014230973	0.013577738	0.014412036	0.010171499	0.014701965	0.015628027	0.014317853	0.011508011	0.010406813	0.010575524	0.012102756	0.005479912	0.012488315	0.009343962	0.012008857	0.0094915	0.019760889	0.0315007	0.009524097	0.009543572	0.023399859	0.007555776	0.008828318	0.009121832	0.013726992	0.012637462	0.006012971	0.013689335	0.011786537	0.016191378	0.013784873	0.01267744	0.014454744	0.019973836	0.025979405	0.018504893	0.01029763	0.023183367	0.007554225	0.030742071	0.008087697	0.02317116	0.021957633	0.041554505	0.062136884	0.056221247	0.052471431	0.041893349	0.040178248	0.144884298	0.047868352	0.048714606	0.039274386	0.03910028	0.062082678	0.060112793	0.067213438	0.110495378	0.078192105	0.019039227	0.133410728	0.077068092	0.070955228	0.00483567	0.075669547	0.260189722	0.044457818	1	0.060180129	0.059209066	0.080734996	0.089564613	0.23180298	0.083241701	0.011427453	0.031908621	0.069964904	0.021038387	0.078796972	0.073593829	0.131959662	0.062435444	0.09491612	0.15850048	0.066122209	0.048432805	0.094562689	0.067214356	0.054467613	0.05102996	0.042207437	0.070008152	0.033053764	0.084357368	0.048328799	0.062398536	0.054187966	0.028775537
Fusobacterium_nucleatum_nucleatum_ATCC_25586	0.002600091	0.002139359	0.004486948	0.004962971	0.002319404	0.003465539	0.005434531	0.006983223	0.006708858	0.002743117	0.008121749	0.0070471	0.003817051	0.010030682	0.010075194	0.004578584	0.010360253	0.010859029	0.006038549	0.01209592	0.007359982	0.013145026	0.012810307	0.008498902	0.014634455	0.008114775	0.009638317	0.005016536	0.01137396	0.006687953	0.016597545	0.010173404	0.024529807	0.01171819	0.012932514	0.019182805	0.011292164	0.013793283	0.016896444	0.009839395	0.023394374	0.009724846	0.015006909	0.016182033	0.02939227	0.026784765	0.015168949	0.022181414	0.045208357	0.017059981	0.017798117	0.02847604	0.030489142	0.022927254	0.011820839	0.026426754	0.012430725	0.058199169	0.01692758	0.033811288	0.021476282	0.046027557	0.069605405	0.053325814	0.075382623	0.173550144	0.054786819	0.079741271	0.08515872	0.091967608	0.030036191	0.035835784	0.026902638	0.084080342	0.109452272	0.115523563	0.106472129	0.02792082	0.113643376	0.109142674	0.132587468	0.006245635	0.121560636	0.068886778	0.062017884	0.060180129	1	0.101576083	0.141132453	0.157473724	0.069220453	0.150923891	0.014028346	0.065291758	0.153032159	0.02780796	0.156377912	0.11912084	0.129948438	0.095925588	0.065247658	0.099663126	0.153040055	0.028875201	0.080932969	0.158351058	0.164717561	0.148970303	0.056204383	0.121008631	0.064749245	0.083604662	0.161435142	0.050900343	0.037472844	0.059899638
Lactococcus_lactis_cremoris_MG1363	0.002705579	0.003279064	0.003967803	0.004623544	0.004699176	0.004270748	0.005404558	0.006012838	0.005254118	0.006973275	0.008076956	0.005781621	0.007713503	0.009781266	0.009698737	0.007116382	0.009028709	0.00866927	0.009783704	0.012029209	0.012286728	0.012104885	0.010703017	0.012217	0.011585024	0.015165024	0.015480801	0.011500467	0.018004565	0.013483774	0.019478234	0.02116428	0.023416242	0.018487295	0.02419928	0.022544432	0.021818496	0.022059121	0.030542345	0.019147314	0.023822406	0.016326191	0.023998668	0.025415436	0.015459101	0.026246513	0.02425136	0.035045565	0.04018433	0.031953894	0.045843267	0.045909552	0.050806624	0.032925366	0.03151266	0.046933066	0.036536438	0.055266745	0.017840675	0.05053504	0.028393318	0.07506833	0.127271982	0.080530005	0.122308505	0.091166793	0.092550447	0.108189036	0.142168349	0.138181572	0.031426841	0.115607293	0.017652737	0.123012256	0.160332571	0.144272494	0.131712502	0.032605816	0.119741933	0.160452688	0.180768611	0.005736603	0.20191187	0.097238682	0.094086941	0.059209066	0.101576083	1	0.229497891	0.254030397	0.056009934	0.220372872	0.041108924	0.087314976	0.210070717	0.033370432	0.219101282	0.303396167	0.144451714	0.177736321	0.044579891	0.125345405	0.191300968	0.081546319	0.059569558	0.187571462	0.150357472	0.09857097	0.060770384	0.14035025	0.074821604	0.093710104	0.1306611	0.065172645	0.04852307	0.051028463
Candidatus_Sulcia_muelleri_GWSS	0.002852073	0.003829925	0.004690393	0.005138915	0.005107666	0.00532383	0.005627193	0.007230788	0.006957925	0.007223809	0.008409677	0.006866591	0.009132974	0.010386285	0.010432375	0.011513492	0.011283116	0.011400094	0.012842384	0.012524738	0.012792866	0.012596401	0.013264451	0.013872241	0.015475034	0.015866802	0.016118515	0.017949555	0.018746243	0.019019158	0.020452129	0.022420434	0.025399424	0.026400887	0.025196142	0.02743012	0.026295785	0.027559362	0.031800503	0.029463358	0.030107126	0.023003834	0.031866411	0.03228771	0.027802791	0.039901004	0.04375418	0.041576303	0.034856782	0.048497143	0.045178498	0.053940151	0.0620153	0.057761183	0.035660556	0.060184001	0.041660876	0.082306372	0.026581826	0.087253858	0.052195896	0.121579621	0.184833269	0.143232348	0.205591354	0.209612408	0.188408276	0.17388786	0.292596825	0.235069207	0.034490572	0.068762117	0.018509079	0.319337936	0.280641231	0.248140083	0.216531967	0.0349087	0.214262741	0.425445589	0.408994783	0.010278992	0.628971547	0.110387643	0.109776717	0.080734996	0.141132453	0.229497891	1	0.715556047	0.069846589	0.653968405	0.058375682	0.147830414	0.504962562	0.04025283	0.547220643	0.269872117	0.243186896	0.205777653	0.051076639	0.175372959	0.416904799	0.045998269	0.065395482	0.325793906	0.236335654	0.142068185	0.093752422	0.188661748	0.08474943	0.129095626	0.176847799	0.087581422	0.047224162	0.053626588
Clostridium_difficile_630	0.002572244	0.003454154	0.004245225	0.004634714	0.004624494	0.004741459	0.005075084	0.006521343	0.006275252	0.006640513	0.007584566	0.006031009	0.008214189	0.00936724	0.009408808	0.01019752	0.010176079	0.010204884	0.011582361	0.011295881	0.011537701	0.011638872	0.01188413	0.012511174	0.01395671	0.014310039	0.014537056	0.016044328	0.016906966	0.017153105	0.01844548	0.020220666	0.022907374	0.023810579	0.022724037	0.024954822	0.023715789	0.024659432	0.028680415	0.02641117	0.02698162	0.022635391	0.028710731	0.029119819	0.023898577	0.036218786	0.039816361	0.037497067	0.033514844	0.043645937	0.043020684	0.048647844	0.055774879	0.052314811	0.031031663	0.054279083	0.035930423	0.074051181	0.027399709	0.080286477	0.053172137	0.109650906	0.166698459	0.141748551	0.184692062	0.187962828	0.176092449	0.175430025	0.264524036	0.229618784	0.037318617	0.069028591	0.019348096	0.294471377	0.269525698	0.256793522	0.229067702	0.036673399	0.219176056	0.394769407	0.42135197	0.009361926	0.556664765	0.115146101	0.125520763	0.089564613	0.157473724	0.254030397	0.715556047	1	0.076033872	0.629640426	0.060223355	0.149935907	0.473876412	0.041780812	0.560001033	0.318996683	0.272274541	0.230589662	0.057204912	0.202217392	0.413128744	0.062603556	0.071374042	0.344725849	0.276671489	0.166831641	0.09116694	0.207072248	0.091700105	0.142807353	0.207258468	0.101757052	0.055764745	0.059566904
